"Date of Download: 2023-07-21_19:02:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:7674,8094,7658,7675,7656,7660,9226,7668,7659,7662,7657,7665,7669,7670,9365,9472,9366,9348,9477,10336,9376,10335,10542,10649,11057,10978,11213,10794,11501  Accession List:  Plot List:  Plant List:  Location List:  Year List:2020,2021,2022  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava anthracnose disease severity|month 5|COMP:0000273","Cassava anthracnose disease severity|month 7|COMP:0000274","Cassava bacterial blight severity|month 5|COMP:0000271","Cassava bacterial blight severity|month 7|COMP:0000272","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","cassava anthractnose disease severity in 3-month|CO_334:0000218","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root flesh color 25% center ring visual rating 1-8|CO_334:0002080","root flesh color 25% outer ring visual rating 1-8|CO_334:0002081","root flesh color 50% inner ring visual rating 1-8|CO_334:0002079","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","147207","TAI8","Tai8","plot","2302010","202044BCEAR_pivi_rep1_Tai8_5","1","1","5","1","5","test","","","","","","","","","","","","","26.54","","","21.46","10.3","","","3","1","1","","","","20","2","","","6","1","","1","","","","","","4800","294","0","20","","","1","","4"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2300860","Venezolana","","plot","2302042","202044BCEAR_pivi_rep1_Venezolana_11","1","1","11","1","11","test","","","","","","","","","","","","","36.01","","","12.50","6.0","","","3","1","1","","","","20","3","","","6","3","","2","","","","","","3400","378","0","17","","","1","","1"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2300861","Veronica","VERONICA","plot","2302052","202044BCEAR_pivi_rep1_Veronica_8","1","1","8","1","8","test","","","","","","","","","","","","","30.53","","","18.75","9.0","","","3","1","1","","","","20","2","","","6","3","","1","","","","","","4700","390","0","20","","","1","","4"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169086","AM1495-1","","plot","2302070","202044BCEAR_pivi_rep2_AM1495-1_76","2","2","76","7","10","test","","","","","","","","","","","","","26.98","","","15.63","7.5","","","3","2","1","","","","20","3","","","5","3","","2","","","","","","4050","258","0","20","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169095","AM1511-1","","plot","2302013","202044BCEAR_pivi_rep2_AM1511-1_67","2","2","67","7","1","test","","","","","","","","","","","","","19.80","","","6.25","3.0","","","3","3","1","","","","20","3","","","4","3","","3","","","","","","2750","61","0","7","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169117","AM1547-2","","plot","2302004","202044BCEAR_pivi_rep2_AM1547-2_62","2","2","62","6","5","test","","","","","","","","","","","","","17.95","","","8.33","4.0","","","3","3","1","","","","20","4","","","6","3","","3","","","","","","2950","32","0","8","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","2302032","202044BCEAR_pivi_rep2_Caiselli_65","2","2","65","6","2","test","","","","","","","","","","","","","35.78","","","25.42","12.2","","","3","1","1","","","","20","1","","","6","3","","1","","","","","","4125","454","1","19","","","1","","1"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","271094","COSTENA","Costena","plot","2302068","202044BCEAR_pivi_rep2_Costena_77","2","2","77","7","11","test","","","","","","","","","","","","","33.38","","","28.75","13.8","","","3","1","1","","","","20","1","","","6","3","","1","","","","","","4975","487","0","20","","","1","","1"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169137","GM10010-3","","plot","2302012","202044BCEAR_pivi_rep2_GM10010-3_46","2","2","46","5","2","test","","","","","","","","","","","","","22.37","","","11.25","5.4","","","3","2","1","","","","20","4","","","6","3","","2","","","","","","3950","148","1","16","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169145","GM10026-4","","plot","2302025","202044BCEAR_pivi_rep2_GM10026-4_45","2","2","45","5","1","test","","","","","","","","","","","","","20.16","","","10.42","5.0","","","3","1","1","","","","20","3","","","6","3","","2","","","","","","3900","95","0","13","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169147","GM10035-1","","plot","2302049","202044BCEAR_pivi_rep2_GM10035-1_55","2","2","55","5","11","test","","","","","","","","","","","","","22.61","","","3.75","1.8","","","3","3","1","","","","20","4","","","5","3","","3","","","","","","1725","67","0","8","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169474","GM9363-1","","plot","2302073","202044BCEAR_pivi_rep2_GM9363-1_58","2","2","58","6","9","test","","","","","","","","","","","","","18.20","","","6.88","3.3","","","3","2","1","","","","20","4","","","6","3","","4","","","","","","3300","41","0","19","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169481","GM9404-1","","plot","2302069","202044BCEAR_pivi_rep2_GM9404-1_69","2","2","69","7","3","test","","","","","","","","","","","","","22.64","","","9.38","4.5","","","3","1","1","","","","20","3","","","5","3","","3","","","","","","3150","123","0","18","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169496","GM9698-2","","plot","2302015","202044BCEAR_pivi_rep2_GM9698-2_68","2","2","68","7","2","test","","","","","","","","","","","","","24.07","","","10.42","5.0","","","4","2","1","","","","20","2","","","6","2","","3","","","","","","3550","168","0","19","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169505","GM9732-1","","plot","2302047","202044BCEAR_pivi_rep2_GM9732-1_72","2","2","72","7","6","test","","","","","","","","","","","","","19.56","","","4.58","2.2","","","3","3","1","","","","20","4","","","2","3","","3","","","","","","2125","44","0","4","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169508","GM9735-3","","plot","2302080","202044BCEAR_pivi_rep2_GM9735-3_85","2","2","85","8","4","test","","","","","","","","","","","","","23.26","","","12.50","6.0","","","4","3","1","","","","20","4","","","6","2","","2","","","","","","4200","179","0","16","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169514","GM9738-3","","plot","2302008","202044BCEAR_pivi_rep2_GM9738-3_81","2","2","81","8","8","test","","","","","","","","","","","","","19.19","","","10.42","5.0","","","4","3","1","","","","20","4","","","2","3","","1","","","","","","4000","74","0","2","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169515","GM9740-1","","plot","2302048","202044BCEAR_pivi_rep2_GM9740-1_60","2","2","60","6","7","test","","","","","","","","","","","","","19.09","","","2.92","1.4","","","3","2","1","","","","20","4","","","1","3","","3","","","","","","1400","25","0","1","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169516","GM9740-2","","plot","2302071","202044BCEAR_pivi_rep2_GM9740-2_79","2","2","79","8","10","test","","","","","","","","","","","","","18.53","","","10.42","5.0","","","3","2","1","","","","20","3","","","6","3","","3","","","","","","3675","53","2","12","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169517","GM9740-3","","plot","2302038","202044BCEAR_pivi_rep2_GM9740-3_88","2","2","88","8","1","test","","","","","","","","","","","","","19.40","","","8.54","4.1","","","3","3","1","","","","20","4","","","3","3","","3","","","","","","3900","77","0","3","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169537","GM9814-2","","plot","2302022","202044BCEAR_pivi_rep2_GM9814-2_84","2","2","84","8","5","test","","","","","","","","","","","","","22.98","","","18.33","8.8","","","4","3","1","","","","20","3","","","6","3","","1","","","","","","3850","158","0","20","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169542","GM9831-2","","plot","2302035","202044BCEAR_pivi_rep2_GM9831-2_83","2","2","83","8","6","test","","","","","","","","","","","","","27.80","","","10.00","4.8","","","4","3","1","","","","20","4","","","6","3","","2","","","","","","3225","220","0","13","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169546","GM9857-5","","plot","2302064","202044BCEAR_pivi_rep2_GM9857-5_53","2","2","53","5","9","test","","","","","","","","","","","","","23.18","","","7.92","3.8","","","4","3","1","","","","20","3","","","6","3","","4","","","","","","3700","156","0","18","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169559","GM9910-1","","plot","2301995","202044BCEAR_pivi_rep2_GM9910-1_64","2","2","64","6","3","test","","","","","","","","","","","","","22.80","","","7.08","3.4","","","4","2","1","","","","20","3","","","5","2","","4","","","","","","3400","136","1","8","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169574","GM9927-22","","plot","2302051","202044BCEAR_pivi_rep2_GM9927-22_49","2","2","49","5","5","test","","","","","","","","","","","","","21.36","","","3.54","1.7","","","3","3","1","","","","20","3","","","6","3","","4","","","","","","1650","52","0","15","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169594","GM9975-1","","plot","2302079","202044BCEAR_pivi_rep2_GM9975-1_47","2","2","47","5","3","test","","","","","","","","","","","","","25.99","","","8.96","4.3","","","3","2","1","","","","20","3","","","6","1","","3","","","","","","3300","192","0","20","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169605","GM9997-1","","plot","2302058","202044BCEAR_pivi_rep2_GM9997-1_73","2","2","73","7","7","test","","","","","","","","","","","","","24.73","","","10.42","5.0","","","3","3","1","","","","20","4","","","6","3","","3","","","","","","3700","189","0","14","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","323773","SM3536-44","","plot","2302050","202044BCEAR_pivi_rep2_SM3536-44_59","2","2","59","6","8","test","","","","","","","","","","","","","23.65","","","12.92","6.2","","","3","3","1","","","","20","3","","","6","2","","3","","","","","","4275","192","0","14","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169869","SM4408-2","","plot","2302061","202044BCEAR_pivi_rep2_SM4408-2_86","2","2","86","8","3","test","","","","","","","","","","","","","21.44","","","8.96","4.3","","","3","2","1","","","","20","4","","","6","2","","2","","","","","","3250","104","0","8","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169872","SM4410-1","","plot","2302078","202044BCEAR_pivi_rep2_SM4410-1_51","2","2","51","5","7","test","","","","","","","","","","","","","25.00","","","7.29","3.5","","","4","3","1","","","","20","2","","","6","3","","4","","","","","","3250","171","1","16","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169874","SM4410-35","","plot","2302056","202044BCEAR_pivi_rep2_SM4410-35_54","2","2","54","5","10","test","","","","","","","","","","","","","","","","","0.0","","","4","3","1","","","","20","3","","","6","3","","5","","","","","","","","0","12","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169877","SM4410-40","","plot","2302075","202044BCEAR_pivi_rep2_SM4410-40_52","2","2","52","5","8","test","","","","","","","","","","","","","20.78","","","9.38","4.5","","","4","3","1","","","","20","3","","","6","3","","2","","","","","","3525","99","1","14","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169885","SM4436-1","","plot","2302040","202044BCEAR_pivi_rep2_SM4436-1_80","2","2","80","8","9","test","","","","","","","","","","","","","21.73","","","10.00","4.8","","","4","2","1","","","","20","2","","","6","3","","3","","","","","","3500","118","0","15","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169906","SM4483-2","","plot","2302063","202044BCEAR_pivi_rep2_SM4483-2_78","2","2","78","8","11","test","","","","","","","","","","","","","19.52","","","13.13","6.3","","","3","2","1","","","","20","4","","","6","3","","2","","","","","","4150","85","0","16","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2169928","SM4509-1","","plot","2302011","202044BCEAR_pivi_rep2_SM4509-1_87","2","2","87","8","2","test","","","","","","","","","","","","","23.90","","","2.29","1.1","","","3","2","1","","","","20","3","","","1","3","","4","","","","","","1100","51","0","3","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2170543","SM4565-1","","plot","2302041","202044BCEAR_pivi_rep2_SM4565-1_71","2","2","71","7","5","test","","","","","","","","","","","","","22.16","","","10.83","5.2","","","4","2","1","","","","20","2","","","6","3","","3","","","","","","3200","116","0","17","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2170548","SM4568-5","","plot","2301998","202044BCEAR_pivi_rep2_SM4568-5_50","2","2","50","5","6","test","","","","","","","","","","","","","21.21","","","10.00","4.8","","","3","3","1","","","","20","4","","","6","3","","3","","","","","","3200","98","0","16","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2170553","SM4569-17","","plot","2302002","202044BCEAR_pivi_rep2_SM4569-17_66","2","2","66","6","1","test","","","","","","","","","","","","","24.61","","","11.04","5.3","","","4","3","1","","","","20","4","","","5","3","","2","","","","","","3950","199","0","20","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2170576","SM4573-44","","plot","2302028","202044BCEAR_pivi_rep2_SM4573-44_82","2","2","82","8","7","test","","","","","","","","","","","","","27.26","","","8.75","4.2","","","3","1","1","","","","20","4","","","6","3","","3","","","","","","3050","199","0","20","","","1","","5"," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7662","202044BCEAR_pivi","EAR","RCBD","4","4","","","","2020-July-16","2021-May-18","332","Pivijay","2170577","SM4573-7","","plot","2301994","202044BCEAR_pivi_rep2_SM4573-7_57","2","2","57","6","10","test","","","","","","","","","","","","","25.27","","","7.29","3.5","","","3","2","1","","","","20","3","","","6","3","","4","","","","","","3325","180","0","12","","","1","","5"," (Operator: lizbethpino, Time: )"
